[-0.895,-2.458, 0.187, 0.   ]
[-0.864,-2.51 , 0.187, 0.   ]
[-0.829,-2.552, 0.187, 0.   ]
[-0.792,-2.59 , 0.187, 0.   ]
[-0.769,-2.682, 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[-0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.405,-1.907, 0.187, 0.   ]
[ 0.436,-1.889, 0.187, 0.   ]
[ 0.466,-1.868, 0.187, 0.   ]
[ 0.488,-1.823, 0.187, 0.   ]
[ 0.518,-1.806, 0.187, 0.   ]
[ 0.553,-1.808, 0.187, 0.   ]
[ 0.594,-1.827, 0.187, 0.   ]
[ 0.634,-1.84 , 0.187, 0.   ]
[ 0.679,-1.866, 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 1.188,-1.467, 0.187, 0.   ]
[ 0.459,-0.547, 0.187, 0.   ]
[ 0.438,-0.503, 0.187, 0.   ]
[ 0.434,-0.482, 0.187, 0.   ]
[ 0.427,-0.458, 0.187, 0.   ]
[ 0.431,-0.446, 0.187, 0.   ]
[ 0.436,-0.436, 0.187, 0.   ]
[ 0.447,-0.432, 0.187, 0.   ]
[ 0.436,-0.406, 0.187, 0.   ]
[ 0.445,-0.401, 0.187, 0.   ]
[ 0.447,-0.388, 0.187, 0.   ]
[ 0.458,-0.384, 0.187, 0.   ]
[ 0.466,-0.377, 0.187, 0.   ]
[ 0.463,-0.362, 0.187, 0.   ]
[ 0.485,-0.365, 0.187, 0.   ]
[ 0.47 ,-0.341, 0.187, 0.   ]
[ 0.501,-0.351, 0.187, 0.   ]
[ 0.497,-0.335, 0.187, 0.   ]
[ 0.501,-0.325, 0.187, 0.   ]
[ 0.506,-0.316, 0.187, 0.   ]
[ 0.509,-0.306, 0.187, 0.   ]
[ 0.552,-0.319, 0.187, 0.   ]
[ 0.555,-0.308, 0.187, 0.   ]
[ 0.566,-0.301, 0.187, 0.   ]
[ 0.58 ,-0.296, 0.187, 0.   ]
[ 0.617,-0.301, 0.187, 0.   ]
[ 2.157,-1.006, 0.187, 0.   ]
[ 1.23 ,-0.548, 0.187, 0.   ]
[ 1.209,-0.513, 0.187, 0.   ]
[ 1.188,-0.48 , 0.187, 0.   ]
[ 1.197,-0.459, 0.187, 0.   ]
[ 1.188,-0.433, 0.187, 0.   ]
[ 1.188,-0.409, 0.187, 0.   ]
[ 1.182,-0.384, 0.187, 0.   ]
[ 1.18 ,-0.361, 0.187, 0.   ]
[ 1.199,-0.344, 0.187, 0.   ]
[ 1.232,-0.33 , 0.187, 0.   ]
[ 1.219,-0.304, 0.187, 0.   ]
[ 1.267,-0.292, 0.187, 0.   ]
[ 1.282,-0.273, 0.187, 0.   ]
[ 2.537,-0.493, 0.187, 0.   ]
[ 2.602,-0.459, 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
[ 0.   ,-0.   , 0.187, 0.   ]
